pair_index,trial,target_n,fgw_cost,feature_cost,structure_cost
1,85,59,0.07096111992475859,0.13793491387771356,0.0004476020397050827
1,86,59,0.06862270869053894,0.1330477093235922,0.0007336597716151123
1,87,59,0.059189789170877805,0.11628676884002612,0.0004911078480368575
1,88,59,0.059463064370872794,0.11656726738911571,0.0006333536594793875
1,89,59,0.04963560979657774,0.0962364096889052,0.0004581118365257354
1,90,59,0.05648844647771935,0.1111417667719268,0.00028468750316823835
1,91,59,0.05922951192528805,0.11548936540039927,0.0010036152047048575
1,92,59,0.05636028355374991,0.10971066433999505,0.00036339212669863946
1,93,59,0.058005527741320326,0.11066555531095658,0.0012820013459496414
1,94,59,0.07285075426390943,0.1400378000938287,0.002317279806653837
1,95,59,0.05405840089736312,0.10446344411979294,0.0003406643248709257
1,96,59,0.06732710715255771,0.12916099999920805,0.0006771295230930934
1,97,59,0.05587508510165844,0.10983434121234949,0.0002533834733820605
1,98,59,0.0623242252029548,0.12150392865730553,0.0002801619303162666
1,99,59,0.05119730901973725,0.10012178347777519,0.0004328645945636531
1,100,59,0.051350033765472244,0.1001246019566464,0.0004902678494340393
1,101,59,0.05667163073215728,0.10795463241510479,0.000954795545827935
1,102,59,0.05262635326180575,0.10097657316443281,0.001178378873970448
1,103,59,0.0616264342973462,0.11890595474485632,0.0008733316495624519
1,104,59,0.05846029274406328,0.11182952845248131,0.0015206935937181643
1,105,59,0.0636912895231609,0.12325228118037782,0.000330473687331792
1,106,59,0.06836595087312362,0.1271050631494846,0.0011798641468240638
1,107,59,0.06402946943200394,0.12274791099509959,0.0010778235356938364
1,108,59,0.06787913204650783,0.12924700075034376,0.0007047085059585026
1,109,59,0.04965097663307705,0.0960111772231127,0.0004107586543916344
1,110,59,0.06417394230678097,0.12368784750164574,0.0006818867888861957
1,111,59,0.05357345542597501,0.10562933914489672,0.0004351155457045495
1,112,59,0.06922397811738637,0.132934992646767,0.0005066898315983291
1,113,59,0.051334485346066897,0.10082012065133814,0.000168330652673712
1,114,59,0.06298614037743598,0.11955366716799097,0.0006120028214191125
1,115,59,0.05622923261863171,0.1094982947585947,0.0010469501453061088
1,116,59,0.05588574895818127,0.10981709455787132,0.0003352850777414589
1,117,59,0.05627577357093545,0.10954254322637955,0.001038830999922108
1,118,59,0.06248698597772953,0.1200798499129587,0.0003275188610277831
1,119,59,0.052100263690607385,0.10227157853670046,0.0006986651952261103
1,120,59,0.050169386982583775,0.09840156688528552,0.0001850253616640306
1,121,59,0.07121445986562937,0.133915906702563,0.0005006949171449176
1,122,59,0.0647030753253394,0.12464954239332077,0.0005027787230300331
1,123,59,0.05518219988177664,0.10727073942958305,0.0003980968455603343
1,124,59,0.060420034523346065,0.11754162394899441,0.0011904043306185952
1,125,59,0.0459844008023953,0.09101199217266961,0.0001988978125454714
1,126,59,0.05798895983440615,0.11226442722698396,0.0003802863243159447
1,127,59,0.08479381566534605,0.16063937224068894,0.0013297696322317131
1,128,59,0.05835691702058221,0.11405369424718928,0.00026993905428406093
1,129,59,0.05641373638711894,0.10692176875674125,0.0005674255771118202
1,130,59,0.054602552424722964,0.10723201105907819,0.0002988633390549492
1,131,59,0.06549777296984156,0.1247427291663017,0.0006688837020143856
1,132,59,0.062292039801466415,0.12144464440012392,0.0005421005764129421
1,133,59,0.062405052125045046,0.11916537532361896,0.00046583845580707253
1,134,59,0.04922256130003752,0.09627764004014312,0.000451669629306706
1,135,59,0.04857207720430422,0.09569039406665307,0.0002778136644223276
1,136,59,0.0705599854745551,0.1327184837753491,0.0014422763278438466
